alim_code,name_fr,name_en,group_code,subgroup_code,subsubgroup_code,energy_kcal,energy_kj,protein_g,carbs_g,sugars_g,fat_g,saturated_fat_g,fibre_g,salt_g,water_g
39506,"Crème dessert au chocolat, appertisée","Custard dessert, chocolate, canned",05,0502,050203,138,580,"3,18","21,8","16,8","3,42","0,63","3,6","0,1",69
39509,"Glace ou crème glacée, cône (taille standard)","Ice cream, cone (normal size)",08,0801,000000,290,1220,"3,44","36,8","25,1","13,5","9,77",< 3,"0,13","42,5"
39511,"Crème dessert, rayon frais ou appertisée (aliment moyen)","Custard dessert, refrigerated or canned (average)",05,0502,050203,138,579,"3,43","17,6",15,"5,75","3,66","0,81","0,14","71,2"
39512,Dessert glacé type sundae,"Frozen dessert, Sundae ice cream type",08,0803,000000,211,886,"2,37","30,8",27,"8,7","6,98","0,33","0,22","54,4"
39515,"Glace ou crème glacée, en bac","Ice cream, in box",08,0801,000000,191,800,"2,5","26,1","21,9","8,4","5,44",< 3,"0,12","60,5"
39516,"Dessert glacé feuilleté, à partager","Frozen dessert, crispy chocolate and ice cream, to share",08,0803,000000,242,1010,"2,31","27,3","23,5","13,6","10,8","0,84","0,14","54,2"
39517,Glace au yaourt,Frozen yogurt,08,0801,000000,126,533,"3,38","22,7","20,7","2,2","1,44",< 3,"0,093","68,8"
39518,Omelette norvégienne,Baked Alaska,08,0803,000000,212,893,"3,6","34,8","32,7","6,5","3,9","< 0,5","0,15","54,3"
39519,Poire belle Hélène,Belle Helene pear (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream),08,0803,000000,196,822,"2,68","23,5",21,"9,57","5,19","2,76","0,039","60,7"
39520,"Glace ou crème glacée, gourmande, en bac","Ice cream, gourmet, in box",08,0801,000000,231,970,"3,26","29,4","24,8",11,"6,78","0,91","0,19",-
39521,"Glace ou crème glacée, gourmande, en pot","Ice cream, gourmet, in cup",08,0801,000000,256,1070,"3,86","29,2","24,9","13,6","8,33",1,"0,22","52,8"
39522,"Glace ou crème glacée, mini cône","Ice cream, cone, mini",08,0801,000000,351,1470,"3,81","40,2","28,1",19,"14,2","1,96","0,15",-
39523,"Glace ou crème glacée, pot individuel","Ice cream, in individual cup",08,0801,000000,233,971,"3,57","23,3","18,9","13,8","9,23","0,74","0,16","56,6"
39524,"Sorbet, en bac","Sorbet, in box",08,0802,000000,122,519,"0,4","28,7","24,9","0,56","0,33","0,99","0,04","67,1"
39525,"Sorbet, pot individuel","Sorbet,  in individual cup",08,0802,000000,126,532,"0,49","28,4","25,5","1,03","0,83","0,96","0,055",-
39526,Glace à l'eau,Ice lolly,08,0802,000000,"83,8",356,"0,17","20,5","19,4","0,17","0,1","0,26","0,02","81,8"
39527,"Glace ou crème glacée, bac ou pot (aliment moyen)","Ice cream, box or cup (average)",08,0801,000000,171,716,"2,78",25,"21,5","6,45","4,18","1,5","0,11","63,1"
39528,"Sorbet, cône","Sorbet, cone",08,0802,000000,216,908,"1,79","38,2","27,7","5,78","4,7","1,85","0,088",-
39529,Nougat glacé,Iced nougat,08,0803,000000,249,1040,"4,38","26,4",23,"13,4","5,86","2,41","0,093","52,3"
39530,Citron givré ou orange givrée (sorbet),Frosted lemon or orange (sorbet),08,0803,000000,133,563,"0,14","29,1","24,4","1,77",traces,traces,"0,034",-
39531,"Glace ou crème glacée, petit pot enfant","Ice cream, in cup for children",08,0801,000000,170,713,"2,27","24,9","21,8","6,64","5,42","0,67","0,14","62,5"
39532,Coupe glacée type café ou chocolat liégeois,"Goblet of ice cream, coffe or chocolate ice cream topped with whipped cream",08,0803,000000,210,882,"2,66","28,7","25,8","9,24","6,92","0,9","0,15",-
39533,Bûche glacée,Ice cream log,08,0803,000000,219,917,"2,74","29,8","25,6","9,61","6,43","1,04","0,16",-
39534,Coupe glacée parfum pêche Melba ou poire Belle-Hélène,"Goblet of ice cream, Belle-Hélène pear or Melba peach-style",08,0803,000000,160,674,"1,43","28,9","23,8","4,07","2,49","0,89","0,08",-
39535,"Glace ou crème glacée, bâtonnet enrobage fruits","Ice cream, stick, fruit-coated",08,0801,000000,160,674,"1,49","26,8","22,2","5,14","3,72","0,4","0,086",-
39700,"Crème anglaise, préemballée","Light custard cream with vanilla, prepacked",10,1001,100103,"97,3",410,"3,44","14,8","12,9","2,5","1,55",1,"0,13","77,7"
39710,"Crème pâtissière instantanée, reconstituée","Pastry cream or custard, instant, reconstituted",05,0502,050204,120,504,"3,79",18,"15,3","3,6","1,87",0,"0,2","69,7"
40002,"Cervelle, agneau, crue","Brain, lamb, raw",04,0402,040208,121,503,"10,4","0,49",-,"8,58","2,19",0,"0,28","79,2"
40003,"Cervelle, agneau, cuite","Brain, lamb, cooked",04,0401,040108,142,593,"12,6","0,19",-,"10,2","2,6",0,"0,34","75,7"
40004,"Cervelle, porc, braisée","Brain, pork, braised",04,0401,040108,174,722,"12,4","< 0,05",-,"13,8","3,14",0,"0,33","73,8"
40005,"Cervelle, porc, crue","Brain, pork, raw",04,0402,040208,128,533,"10,3","1,02",-,"9,21","2,08",0,"0,3","78,4"
40006,"Cervelle, veau, crue","Brain, calf, raw",04,0402,040208,116,485,"10,3","0,33",-,"8,21","1,91",0,"0,32","79,8"
40007,"Cervelle, veau, cuite","Brain, calf, cooked",04,0401,040108,135,562,"11,5","0,6",-,"9,63","2,18",0,"0,39","76,9"
40052,"Coeur, boeuf, cru","Heart, beef, raw",04,0402,040208,103,433,"18,5","0,6",0,"2,95","0,74",0,"0,2",79
40053,"Coeur, boeuf, cuit","Heart, beef, cooked",04,0401,040108,133,558,23,0,0,"4,5","1,81",0,"0,15",-
40054,"Coeur, poulet, cru","Heart, chicken, raw",04,0402,040208,149,622,"15,6","0,71",-,"9,33","2,66",0,"0,19","73,6"
40055,"Coeur, dinde, cru","Heart, turkey, raw",04,0402,040208,135,566,"16,7","0,4",0,"7,44","1,92",0,"0,32","74,5"
40056,"Coeur, poulet, cuit","Heart, chicken, cooked",04,0401,040108,177,744,"26,4","0,1",-,"7,92","2,26",0,"0,12","64,9"
40057,"Coeur, dinde, cuit","Heart, turkey, cooked",04,0401,040108,167,701,"24,9",0,0,"7,52","1,9",0,"0,35","67,2"
40058,"Coeur, agneau, cru","Heart, lamb, raw",04,0402,040208,118,494,"16,5","0,21","0,21","5,68","2,25",0,"0,22","76,7"
40059,"Coeur, agneau, cuit","Heart, lamb, cooked",04,0401,040108,179,750,25,"1,93",-,"7,91","3,14",0,"0,16","64,2"
40060,"Coeur, porc, cru","Heart, pork, raw",04,0402,040208,114,477,"17,3","1,32",0,"4,36","1,16",0,"0,14","76,2"
40062,"Coeur, veau, cru","Heart, calf, raw",04,0402,040208,105,441,"17,2","0,08",-,"3,98","1,07",0,"0,19","77,7"
40102,"Foie, agneau, cru","Liver, lamb, raw",04,0402,040208,137,575,"21,8","0,16","0,16","5,45","1,45",0,"0,14","71,2"
40103,"Foie, agneau, cuit","Liver, lamb, cooked",04,0401,040108,162,680,23,"4,37",-,"5,8","1,81",0,"0,31",65
40104,"Foie, génisse, cru","Liver, heifer, raw",04,0402,040208,136,573,21,"3,33",0,"4,3","1,66",0,"0,15",70
40105,"Foie, génisse, cuit","Liver, heifer, cooked",04,0401,040108,165,695,"26,3","2,2",0,"5,71","1,69",0,"0,19","64,1"
40106,"Foie, veau, cru","Liver, calf, raw",04,0402,040208,120,505,"15,5","5,64",0,"3,4","1,31",0,"0,16","71,6"
40107,"Foie, veau, cuit","Liver, calf, cooked",04,0401,040108,140,592,19,"9,23",-,"3,02","0,98",0,"0,21","67,7"
40108,"Foie, volaille, cru","Liver, poultry, raw",04,0402,040208,134,563,"21,5","1,25",0,"4,75","1,5",0,"0,22",-
40109,"Foie, volaille, cuit","Liver, poultry, cooked",04,0401,040108,164,687,"25,8",0,-,"6,4","2,5",0,"0,25","65,4"
40110,"Foie, lapin, cru","Liver, rabbit, raw",04,0402,040208,134,563,19,"5,39","3,75",4,"1,09",0,"0,17","70,8"
40111,"Foie, poulet, cru","Liver, chicken, raw",04,0402,040208,114,479,"16,9","0,73",0,"4,83","1,56",0,"0,18","76,5"
40113,"Foie, porc, cuit","Liver, pork, cooked",04,0401,040108,159,669,26,"3,76",-,"4,4","1,41",0,"0,12","64,3"
40115,"Foie, dinde, cru","Liver, turkey, raw",04,0402,040208,123,514,"18,3",0,0,"5,5","1,66",0,"0,33","75,5"
40116,"Foie, poulet, cuit","Liver, chicken, cooked",04,0401,040108,160,671,"24,5","0,86",0,"6,51","2,06",0,"0,19","66,8"
40118,"Foie, dinde, cuit","Liver, turkey, cooked",04,0401,040108,182,762,27,0,0,"8,18","2,3",0,"0,25",64
40119,"Foie, porc, cru","Liver, pork, raw",04,0402,040208,124,523,"20,6","1,06","1,06","4,2","1,66",0,"0,34","72,7"
40120,"Foie, oie, cru","Liver, goose, raw",04,0402,040208,129,544,"16,4","6,32",-,"4,28","1,59",0,"0,35","71,8"
40121,"Foie, canard, cru","Liver, duck, raw",04,0402,040208,131,550,"18,7","3,52",-,"4,64","1,44",0,"0,35","71,8"
40201,"Langue, veau, cuite","Tongue, calf, cooked",04,0401,040108,237,986,21,0,-,17,"4,83",0,"0,16","64,1"
40202,"Langue, boeuf, crue","Tongue, beef, raw",04,0402,040208,195,811,"16,8","0,82","0,3","13,8","4,69",0,"0,17","67,7"
40203,"Langue, boeuf, cuite","Tongue, beef, cooked",04,0401,040108,236,985,"23,7","0,22",0,"15,6","6,05",0,"0,16","59,6"
40204,"Langue, veau, crue","Tongue, calf, raw",04,0402,040208,181,752,"16,9","0,83",-,"12,2","5,1",0,"0,23","69,2"
40205,"Langue, porc, crue","Tongue, pork, raw",04,0402,040208,222,922,"16,3","0,5",0,"17,2","5,96",0,"0,28","65,9"
40207,"Langue, agneau, crue","Tongue, lamb, raw",04,0402,040208,167,695,"15,4","1,75","< 0,5","10,9","3,52",0,"0,25",71
40302,"Ris, agneau, cru","Sweetbread, lamb, raw",04,0402,040208,148,619,"14,8","0,17",0,"9,82","4,44",0,"0,19","73,8"
40303,"Ris, agneau, cuit","Sweetbread, lamb, cooked",04,0401,040108,228,952,"22,8","0,25",-,"15,1","6,84",0,"0,13","59,7"
40304,"Ris, veau, cru","Sweetbread, calf, raw",04,0402,040208,"96,5",406,"17,2",0,0,"3,07","0,81",0,"0,17","79,2"
40305,"Ris, veau, braisé ou grillé/poêlé","Sweetbread, calf, braised or grilled/pan-fried",04,0401,040108,174,733,21,"9,52",0,"5,8","1,65",0,"0,15","60,8"
40401,"Rognon, cuit (aliment moyen)","Kidney, cooked (average)",04,0401,040108,165,695,"26,3","0,018",0,"6,68","2,08",0,"0,25","67,5"
40402,"Rognon, boeuf, cru","Kidney, beef, raw",04,0402,040208,"95,7",403,"17,1","0,85",0,"2,65","0,5",0,"0,42","79,8"
40403,"Rognon, boeuf, cuit","Kidney, beef, cooked",04,0401,040108,171,718,27,0,0,7,"2,2",0,"0,24","66,9"
40404,"Rognon, porc, cru","Kidney, pork, raw",04,0402,040208,"99,5",419,"16,5","1,1",traces,"3,25","1,04",0,"0,3","80,1"
40405,"Rognon, porc, cuit","Kidney, pork, cooked",04,0401,040108,144,606,"25,4",0,-,"4,7","1,51",0,"0,2","68,7"
40406,"Rognon, agneau, braisé","Kidney, lamb, braised",04,0401,040108,131,553,"23,7","0,99",0,"3,62","1,23",0,"0,38","70,5"
40407,"Rognon, agneau, cru","Kidney, lamb, raw",04,0402,040208,"93,9",395,"14,7","1,08","< 0,5","3,43","0,93",0,"0,52","79,7"
40408,"Rognon, veau, braisé ou grillé/poêlé","Kidney, veal, braised or grilled/pan-fried",04,0401,040108,167,701,26,0,0,7,"2,14",0,"0,28","67,7"
40409,"Rognon, veau, cru","Kidney, calf, raw",04,0402,040208,"94,5",398,"15,8","0,85",-,"3,12","0,96",0,"0,45","79,1"
40502,"Tripes, boeuf, crues","Tripe, beef, raw",04,0402,040208,"81,5",342,"12,1",0,0,"3,69","1,29",0,"0,24","84,2"
40600,"Sang, boeuf, cru","Blood, beef, raw",04,0402,040208,"82,1",349,"19,5","0,8","0,8","0,12","0,04",0,"0,6","80,5"
40601,"Abat, cuit (aliment moyen)","Offal, cooked (average)",04,0401,040108,159,672,"27,4","2,18","< 0,12","4,58","1,54","< 0,45","0,97","64,1"
40700,"Gésier, poulet, cru","Gizzard, chicken, raw",04,0402,040208,"99,1",417,"16,8",0,0,"3,53","1,01",0,"0,19","79,3"
40701,"Gésier, canard, confit, appertisé","Preserved gizzards, duck, canned",04,0401,040108,148,628,"32,4",0,"< 0,2","2,1","0,7",< 1,"1,92","63,4"
42000,"Substitut de repas hypocalorique, crème dessert","Meal replacement, low calorie, custard cream dessert type",10,1008,000000,"89,4",376,"6,3","9,29","6,57","2,75","0,98","1,18","0,21","79,6"
42003,"Substitut de repas hypocalorique, prêt à boire","Meal replacement, low calorie, ready-to-drink",10,1008,000000,"87,9",370,"6,65","9,8","7,2","2,45","0,55","< 0,5","0,19","79,7"
42004,"Substitut de repas hypocalorique, poudre reconstituée avec lait écrémé","Meal replacement, low calorie, powder, reconstituted with skimmed milk",10,1008,000000,"79,1",333,"5,97","9,34","8,86","1,73","0,22","1,18","0,43","80,6"
42005,"Substitut de repas hypocalorique, poudre reconstituée avec lait écrémé, type milkshake","Meal replacement, low calorie, powder, reconstituted with skimmed milk, milkshake type",10,1008,000000,"86,6",365,"6,07","10,1","9,92","2,28","0,3","0,63","0,19",80
42200,Lécithine de soja,Soy lecithin,10,1003,000000,779,3210,0,8,"3,3",83,"12,6",traces,"0,038",1
42501,Poudre cacaotée pour bébé,Cocoa powder for baby beverage,11,1104,000000,396,1680,"8,5",85,"44,5","1,9","0,92","2,2","0,044","1,2"
42603,"Plat légumes, avec féculent et viande/poisson, dès 6/8 mois","Baby meal, vegetables with meat/fish and starchy food, from 6-8 months",11,1102,000000,59,247,"3,6","5,9","1,6","1,6","0,26","3,3","0,2","86,3"
42604,"Plat légumes, avec féculent et viande/poisson, dès 8/12 mois","Baby meal, vegetables with meat/fish and starchy food, from 8-12 months",11,1102,000000,"54,6",229,"2,8","6,77","1,37","1,31","0,26","2,45","0,24","86,1"
42605,"Plat légumes, avec féculent et viande/poisson, dès 12 mois","Baby meal, vegetables with meat/fish and starchy food, from 12 months",11,1102,000000,"75,7",317,"2,5","8,95","0,9","2,9","0,53","1,9","0,24","85,5"
42606,"Plat légumes, avec féculent et viande/poisson, dès 18 mois","Baby meal, vegetables with meat/fish and starchy food, from 18 months",11,1102,000000,"66,7",280,"2,76","9,02","1,38","1,82","0,58","1,6","0,32",-
51500,"Meloukhia, feuilles de corète séchées, en poudre",Molokhia powder (dried jute leaves),10,1006,100602,239,994,23,"12,7","6,9","1,8",-,40,"0,17","8,4"
51502,"Meloukhia, sauce, artisanale","Molokhia sauce, homemade",10,1001,100102,215,882,"1,13","1,45","1,2",21,-,"8,4","0,95","67,7"
51510,"Frik (blé dur immature concassé), cru","Frik (crushed immature durum wheat), raw",03,0301,030102,323,1360,"10,3","55,8",traces,"2,25",-,"19,3","0,011","11,3"
51511,"Frik (blé dur immature concassé), cuit, sans sel ajouté","Frik (crushed immature durum wheat), cooked, no added salt",03,0301,030101,76,321,"2,19",14,traces,"0,48",-,"3,5","0,005","79,6"
51550,"Feuille de brick ou khatfa, préemballée","Khatfa (phyllo or filo pastry sheets), prepacked",03,0305,000000,283,1200,7,59,2,"1,5","0,1","2,5","3,25",-
53100,"Banane plantain, crue","Plantain banana, raw",02,0201,020101,132,557,"1,3","29,6",-,"0,37","0,14","2,3","0,01","65,3"
53101,"Banane plantain, cuite","Plantain banana, cooked",02,0202,000000,125,529,"0,79","28,9",14,"0,18","0,069","2,3","0,013","67,3"
53200,"Taro, tubercule, cru","Taro, tuber, raw",02,0202,000000,105,446,"1,5","22,4","0,4","0,2","0,041","4,1","0,028","70,6"
53201,"Taro, tubercule, cuit","Taro, tuber, cooked",02,0202,000000,131,555,"0,52","29,5","0,49","0,11","0,023","5,1","0,038","63,8"
53502,"Igname, pelée, crue","Yam, peeled, raw",02,0202,000000,111,467,"1,53","23,7","0,5","0,17","0,037","4,1","0,023","69,6"
53503,"Igname, épluchée, bouillie/cuite à l'eau","Yam, peeled, boiled/cooked in water",02,0202,000000,109,462,"1,49","23,6","0,49","0,14","0,029","3,9","0,02","70,1"
53672,"Igname, crue","Yam, raw",02,0202,000000,111,468,"1,25","23,9",-,"0,2","0,038","4,1","0,023","69,6"
54031,"Manioc, racine crue","Cassava or manioc, root, raw",02,0202,000000,157,664,"1,36","36,3","1,7","0,28","0,074","1,8","0,035","59,7"
54034,"Manioc, racine cuite","Cassava or manioc, root, cooked",02,0202,000000,135,574,"0,69","32,8",-,"0,043",-,"0,4",-,"65,2"
54035,"Gari, semoule de manioc fermentée et séchée","Gari, cassava flour, dried, fermented",03,0301,030102,340,1440,"1,12","81,6",-,"0,73",-,"1,4","0,15","14,1"
54500,"Fruit à pain, cru","Breadfruit, raw",02,0201,020104,-,-,"1,07","22,2",11,"0,23","0,048","4,9","0,005","70,7"
58100,"Gombo, fruit, cru","Okra, raw",02,0201,020101,31,130,"1,93","3,8","1,48","0,19","0,026","3,2","0,018","89,6"
58103,"Gombo, fruit, cuit","Okra, cooked",02,0201,020102,"22,4","93,7","1,87","2,01","2,01","0,21","0,045","2,5","0,015","92,6"
76000,"Eau minérale Abatilles, embouteillée, plate, faiblement minéralisée (Arcachon, 33)","Mineral still water (Abatilles), bottled, lightly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,023",100
76001,"Eau minérale Aix-les-Bains, embouteillée, plate, faiblement minéralisée (Aix-les-Bains, 73)","Mineral still water (Aix-les-Bains), bottled, lightly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,00035",100
76002,"Eau minérale Aizac, embouteillée, gazeuse, faiblement minéralisée (Aizac, 07)","Mineral sparkling water (Aziac), bottled, lightly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,00033",100
76004,"Eau minérale Amanda, embouteillée, plate, riche en sels minéraux (St-Amand, 59)","Mineral still water (Amanda), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,01","99,9"
76006,"Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07)","Mineral sparkling water (Arcens), bottled, averagely mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,004","99,9"
76007,"Eau minérale Ardesy, embouteillée, gazeuse, riche en sels minéraux (Ardes, 63)","Mineral sparkling water (Ardesy), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,064","99,7"
76010,"Eau minérale Celtic, embouteillée, gazeuse ou plate, très faiblement minéralisée (Niederbronn, 67)","Mineral water (Celtic), bottled, very lightly mineralized",06,0601,000000,"0,004","0,017",0,"0,001",0,0,0,0,"0,00028",100
76011,"Eau minérale Chambon, embouteillée, plate, faiblement minéralisée (Chambon, 45)","Mineral still water (Chambon), bottled, lightly mineralized",06,0601,000000,"0,012","0,049",0,"0,0029",0,0,0,0,"0,0027",100
76012,"Eau minérale Chantemerle, embouteillée, plate, faiblement minéralisée (Le Pestrin, 07)","Mineral still water (Chantemerle), bottled, lightly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,00028",100
76013,"Eau minérale Chateauneuf, embouteillée, gazeuse, riche en sels minéraux (Chateauneuf, 63)","Mineral sparkling water (Chateauneuf), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,038","99,8"
76014,"Eau minérale Chateldon, embouteillée, gazeuse, riche en sels minéraux (Chateldon, 63)","Mineral sparkling water (Chateldon), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,0012","99,8"
76015,"Eau minérale Clos de l'Abbaye, embouteillée, plate, moyennement minéralisée (St-Amand, 59)","Mineral still water (Clos de l'Abbaye), bottled, averagely mineralized",06,0601,000000,"0,064","0,27",0,"0,016",0,0,0,0,"0,006","99,9"
76016,"Eau minérale Contrex, embouteillée, plate, riche en sels minéraux (Contrexéville, 88)","Mineral still water (Contrex), bottled, strongly mineralized",06,0601,000000,"0,031","0,13",0,"0,0078",0,0,0,0,"0,0013","99,8"
76017,"Eau minérale Dax, embouteillée, plate, moyennement minéralisée (Dax, 40)","Mineral still water (Dax), bottled, averagely mineralized",06,0601,000000,"0,28","1,17",0,"0,069",0,0,0,0,"0,031","99,9"
76018,"Eau minérale Didier, embouteillée, gazeuse, riche en sels minéraux (Martinique)","Mineral sparkling water (Didier), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,032","99,9"
76019,"Eau minérale Didier, embouteillée, plate, riche en sels minéraux (Martinique)","Mineral still water (Didier), bottled, strongly mineralized",06,0601,000000,0,0,0,0,0,0,0,0,"0,0041","99,9"
